time,open,high,low,close,volume
2017-07-16 00:00:00,195250.0,217000.0,187200.0,191700.0,350526.949535034
2017-07-16 12:00:00,191800.0,193400.0,132150.0,160050.0,880481.9146554593
2017-07-17 00:00:00,159850.0,203000.0,159450.0,184200.0,633525.5542949742
2017-07-17 12:00:00,184550.0,202800.0,175000.0,197100.0,799670.8545065935
2017-07-18 00:00:00,197200.0,230000.0,187150.0,214450.0,848872.6155404587
2017-07-18 12:00:00,214550.0,244800.0,208100.0,242000.0,774870.562016717
2017-07-19 00:00:00,241650.0,322000.0,235050.0,252000.0,1395546.938449727
2017-07-19 12:00:00,252050.0,282300.0,245750.0,263000.0,1172171.9242842246
2017-07-20 00:00:00,263900.0,273250.0,207600.0,251650.0,1137001.671101152
2017-07-20 12:00:00,251650.0,264900.0,231050.0,254000.0,1080521.6014105417
2017-07-21 00:00:00,254000.0,261950.0,241000.0,255400.0,515336.2104268824
2017-07-21 12:00:00,255400.0,265000.0,246000.0,249600.0,448268.38854896615
2017-07-22 00:00:00,249350.0,250700.0,237700.0,247800.0,290662.83252565406
2017-07-22 12:00:00,247800.0,252550.0,245150.0,248200.0,232165.6239947223
2017-07-23 00:00:00,248100.0,258000.0,245500.0,253250.0,177595.95110745364
2017-07-23 12:00:00,253250.0,254900.0,245100.0,252850.0,237308.6324114686
2017-07-24 00:00:00,252750.0,254800.0,248550.0,252600.0,94762.38578425246
2017-07-24 12:00:00,252650.0,253000.0,249000.0,250700.0,137829.73971886066
2017-07-25 00:00:00,250550.0,251050.0,249300.0,249500.0,52074.1419129751
2017-07-25 12:00:00,249450.0,249500.0,223050.0,228000.0,813193.9317452238
2017-07-26 00:00:00,228050.0,238500.0,221250.0,227700.0,340772.98844477115
2017-07-26 12:00:00,227850.0,232900.0,218500.0,228000.0,463081.78792893334
2017-07-27 00:00:00,227700.0,231500.0,223400.0,227350.0,146506.87541579947
2017-07-27 12:00:00,227400.0,229650.0,226250.0,226550.0,132891.10564567213
2017-07-28 00:00:00,226550.0,230150.0,226000.0,227550.0,104175.930252426
2017-07-28 12:00:00,227600.0,228650.0,217000.0,224150.0,243482.97798458737
2017-07-29 00:00:00,224100.0,224250.0,210500.0,211800.0,141799.96162199264
2017-07-29 12:00:00,211700.0,213500.0,201150.0,204900.0,333244.05157153885
2017-07-30 00:00:00,204850.0,239000.0,204000.0,227350.0,572626.2433601273
2017-07-30 12:00:00,227300.0,232500.0,221300.0,228900.0,419219.35790448514
2017-07-31 00:00:00,228900.0,230300.0,218150.0,223200.0,189315.2554187201
2017-07-31 12:00:00,223050.0,229350.0,221100.0,225800.0,224401.26410562237
2017-08-01 00:00:00,225800.0,249750.0,225700.0,239700.0,459874.6074056494
2017-08-01 12:00:00,239700.0,264900.0,239400.0,251050.0,1239388.7645861707
2017-08-02 00:00:00,251050.0,259250.0,247400.0,256900.0,254860.18491364794
2017-08-02 12:00:00,256850.0,257350.0,245100.0,247900.0,402173.24431913724
2017-08-03 00:00:00,247900.0,252800.0,247900.0,249000.0,136412.63293125553
2017-08-03 12:00:00,248950.0,257800.0,248550.0,254650.0,516166.32113453397
2017-08-04 00:00:00,254650.0,257700.0,252500.0,255750.0,263502.89964332303
2017-08-04 12:00:00,255700.0,256000.0,248600.0,251450.0,499789.3373827481
2017-08-05 00:00:00,251400.0,252850.0,250200.0,252700.0,104193.71631401588
2017-08-05 12:00:00,252750.0,276750.0,252750.0,270800.0,811910.844613343
2017-08-06 00:00:00,270800.0,312450.0,269900.0,295500.0,891483.5613562011
2017-08-06 12:00:00,295650.0,299900.0,280800.0,299600.0,695714.0746502215
2017-08-07 00:00:00,299850.0,307800.0,286300.0,293400.0,570094.2451981453
2017-08-07 12:00:00,293200.0,306700.0,293000.0,303000.0,542181.9371970426
2017-08-08 00:00:00,303000.0,305650.0,297900.0,304800.0,199889.3006546342
2017-08-08 12:00:00,304950.0,329900.0,304200.0,324500.0,858535.2415432367
2017-08-09 00:00:00,324500.0,363350.0,323800.0,352000.0,862463.9038062847
2017-08-09 12:00:00,352050.0,362500.0,290000.0,319400.0,1604651.5478546573
2017-08-10 00:00:00,319400.0,351100.0,318600.0,331000.0,627105.2379649883
2017-08-10 12:00:00,331000.0,347000.0,329000.0,345000.0,606101.7344981431
2017-08-11 00:00:00,345000.0,347850.0,335650.0,343950.0,291812.85739183734
2017-08-11 12:00:00,343950.0,345800.0,340500.0,342300.0,274030.16950092453
2017-08-12 00:00:00,342750.0,362000.0,342100.0,356850.0,440967.0104290826
2017-08-12 12:00:00,356800.0,360850.0,352500.0,358400.0,276686.3901075298
2017-08-13 00:00:00,358400.0,361850.0,334800.0,353500.0,382009.3212423663
2017-08-13 12:00:00,353500.0,354000.0,325800.0,337700.0,418540.00291593134
2017-08-14 00:00:00,337500.0,354450.0,336400.0,349700.0,265392.76961644035
2017-08-14 12:00:00,349650.0,351000.0,341200.0,344300.0,212524.70880593904
2017-08-15 00:00:00,344100.0,346500.0,337250.0,340750.0,151172.43826583764
2017-08-15 12:00:00,340900.0,342950.0,321000.0,326550.0,354219.166711513
2017-08-16 00:00:00,326000.0,340650.0,325400.0,334250.0,189488.0745975335
2017-08-16 12:00:00,334450.0,351900.0,327800.0,348600.0,420243.7047709778
2017-08-17 00:00:00,348800.0,349550.0,341000.0,345200.0,157732.35942107587
2017-08-17 12:00:00,345350.0,351650.0,343000.0,344100.0,286783.1282756654
2017-08-18 00:00:00,344100.0,346950.0,335100.0,342650.0,256414.0698441604
2017-08-18 12:00:00,342650.0,348700.0,340550.0,343750.0,182127.25180680415
2017-08-19 00:00:00,343400.0,344600.0,335500.0,343700.0,175961.97556616488
2017-08-19 12:00:00,343550.0,343750.0,326250.0,334450.0,287476.47349751915
2017-08-20 00:00:00,334450.0,347500.0,334300.0,339750.0,217353.89933392254
2017-08-20 12:00:00,339750.0,344100.0,338250.0,341850.0,119208.35888481264
2017-08-21 00:00:00,341800.0,349800.0,339500.0,343500.0,144797.07174624642
2017-08-21 12:00:00,343500.0,396500.0,343000.0,380400.0,1191871.860653651
2017-08-22 00:00:00,380000.0,391050.0,348000.0,355900.0,449721.9725910047
2017-08-22 12:00:00,355950.0,358750.0,335400.0,351950.0,396508.2577017845
2017-08-23 00:00:00,351650.0,359850.0,348000.0,353850.0,134151.5440180073
2017-08-23 12:00:00,353650.0,367500.0,351000.0,358950.0,241316.28129234276
2017-08-24 00:00:00,358600.0,361500.0,356000.0,358400.0,71202.4577112064
2017-08-24 12:00:00,358250.0,369500.0,357850.0,362400.0,158738.76567627018
2017-08-25 00:00:00,362000.0,374750.0,360500.0,373200.0,133715.7362328335
2017-08-25 12:00:00,373250.0,379450.0,368100.0,373500.0,199965.48749095778
2017-08-26 00:00:00,373500.0,377800.0,368050.0,369300.0,67892.18614703923
2017-08-26 12:00:00,369450.0,385000.0,368900.0,375350.0,155238.03030466117
2017-08-27 00:00:00,375450.0,384900.0,372450.0,380800.0,114367.12356194582
2017-08-27 12:00:00,380700.0,381000.0,377200.0,378050.0,83826.1352080234
2017-08-28 00:00:00,378050.0,393100.0,376900.0,391100.0,137570.92776883018
2017-08-28 12:00:00,391050.0,391650.0,375450.0,389250.0,217107.40224950595
2017-08-29 00:00:00,389250.0,392000.0,383200.0,390200.0,67778.23534170238
2017-08-29 12:00:00,390200.0,411950.0,389150.0,404250.0,323860.4109974876
2017-08-30 00:00:00,404200.0,419950.0,403500.0,417100.0,163503.9936989796
2017-08-30 12:00:00,417350.0,438550.0,404100.0,416800.0,465939.5442656242
2017-08-31 00:00:00,416700.0,430000.0,415750.0,424950.0,95703.96439443353
2017-08-31 12:00:00,424950.0,427950.0,419000.0,423050.0,99992.40841675432
2017-09-01 00:00:00,423500.0,433750.0,422300.0,432150.0,96940.02750396798
2017-09-01 12:00:00,432150.0,433250.0,426000.0,427150.0,102421.1641821205
2017-09-02 00:00:00,427150.0,430600.0,423500.0,426250.0,105704.823015516
2017-09-02 12:00:00,426200.0,426800.0,375000.0,377350.0,330989.52852279943
2017-09-03 00:00:00,379900.0,398900.0,355200.0,386900.0,265105.6612720533
2017-09-03 12:00:00,386900.0,413000.0,372000.0,374500.0,318688.51690771873
2017-09-04 00:00:00,374900.0,394900.0,373550.0,385300.0,111219.46015354106
2017-09-04 12:00:00,385300.0,386200.0,325000.0,328350.0,558488.859585518
2017-09-05 00:00:00,327500.0,363800.0,296150.0,323050.0,569963.878779923
2017-09-05 12:00:00,322950.0,351200.0,308350.0,345750.0,577301.7546213156
2017-09-06 00:00:00,345800.0,377250.0,329300.0,367000.0,398169.9700487138
2017-09-06 12:00:00,367000.0,372450.0,356000.0,363850.0,312058.48895768356
2017-09-07 00:00:00,363900.0,373150.0,355500.0,362700.0,175528.71875856258
2017-09-07 12:00:00,362700.0,369050.0,357100.0,366200.0,190229.84988848332
2017-09-08 00:00:00,366200.0,369900.0,363200.0,365150.0,76120.27696369725
2017-09-08 12:00:00,365100.0,367700.0,326150.0,345000.0,290461.4271866132
2017-09-09 00:00:00,345000.0,356300.0,334000.0,341550.0,219780.34970397403
2017-09-09 12:00:00,341350.0,345500.0,330050.0,338000.0,132578.15573660485
2017-09-10 00:00:00,337800.0,345250.0,333500.0,335500.0,53326.44213961976
2017-09-10 12:00:00,335500.0,337800.0,308000.0,334000.0,285106.3332286986
2017-09-11 00:00:00,334050.0,348800.0,330050.0,344300.0,65206.72934114086
2017-09-11 12:00:00,344000.0,351000.0,327250.0,336400.0,188093.66141659115
2017-09-12 00:00:00,336050.0,342750.0,334100.0,340550.0,63270.13508731034
2017-09-12 12:00:00,340550.0,351250.0,338000.0,340600.0,203926.30446620897
2017-09-13 00:00:00,340300.0,341350.0,320000.0,320150.0,136767.85896635053
2017-09-13 12:00:00,320150.0,326950.0,303100.0,310550.0,282598.6701272666
2017-09-14 00:00:00,310550.0,324700.0,310550.0,317850.0,102257.93481561892
2017-09-14 12:00:00,317900.0,318400.0,266350.0,282450.0,460492.9560873144
2017-09-15 00:00:00,282950.0,287000.0,235000.0,272050.0,451466.54484079225
2017-09-15 12:00:00,272100.0,288500.0,220000.0,280150.0,719870.0480202287
2017-09-16 00:00:00,280050.0,305000.0,265000.0,291600.0,415538.3478446771
2017-09-16 12:00:00,291600.0,304500.0,266000.0,275150.0,303104.4033487421
2017-09-17 00:00:00,275200.0,287900.0,272750.0,278850.0,100237.14517489712
2017-09-17 12:00:00,278850.0,289150.0,268000.0,285550.0,156057.53074964872
2017-09-18 00:00:00,285800.0,319700.0,281250.0,311800.0,292239.3706088693
2017-09-18 12:00:00,311800.0,327500.0,305650.0,316100.0,523599.0969379492
2017-09-19 00:00:00,316400.0,327700.0,312000.0,320250.0,178586.6399545184
2017-09-19 12:00:00,320250.0,322000.0,301500.0,318300.0,264418.91376968083
2017-09-20 00:00:00,318300.0,321000.0,315250.0,317550.0,105643.33144307585
2017-09-20 12:00:00,317550.0,325500.0,313000.0,322400.0,171912.01969055802
2017-09-21 00:00:00,322400.0,324400.0,318100.0,319650.0,94971.10639751608
2017-09-21 12:00:00,319800.0,324950.0,315000.0,315800.0,158279.22186131676
2017-09-22 00:00:00,315800.0,317500.0,289950.0,297600.0,284609.3404616698
2017-09-22 12:00:00,297600.0,309000.0,290650.0,294700.0,182392.71758789328
2017-09-23 00:00:00,294350.0,305600.0,292200.0,301450.0,77941.22407922399
2017-09-23 12:00:00,301650.0,321000.0,300000.0,314850.0,282250.61663109617
2017-09-24 00:00:00,314800.0,332200.0,312500.0,330600.0,222354.90528864344
2017-09-24 12:00:00,330550.0,331000.0,315200.0,323700.0,359144.9307324105
2017-09-25 00:00:00,323700.0,326750.0,317000.0,322550.0,154916.84433467468
2017-09-25 12:00:00,322600.0,325900.0,318450.0,323700.0,188554.88490353647
2017-09-26 00:00:00,323700.0,327300.0,322000.0,327200.0,80473.907958549
2017-09-26 12:00:00,327300.0,328250.0,322600.0,323750.0,89759.92598386623
2017-09-27 00:00:00,323800.0,324950.0,320000.0,321750.0,52304.919088094204
2017-09-27 12:00:00,321750.0,328200.0,321650.0,326900.0,92615.22670864676
2017-09-28 00:00:00,326900.0,341500.0,326900.0,338600.0,159160.7987156522
2017-09-28 12:00:00,338600.0,344600.0,325000.0,330350.0,195531.56498254157
2017-09-29 00:00:00,330100.0,334800.0,320000.0,321100.0,70406.60807335019
2017-09-29 12:00:00,321100.0,332550.0,315000.0,327950.0,151480.44553722965
2017-09-30 00:00:00,327950.0,331400.0,324150.0,331200.0,29701.2744367427
2017-09-30 12:00:00,331200.0,334950.0,329450.0,334100.0,67115.95458599183
2017-10-01 00:00:00,334100.0,341350.0,333700.0,336000.0,73876.75350173657
2017-10-01 12:00:00,335950.0,340300.0,334250.0,338700.0,54312.47041997265
2017-10-02 00:00:00,338750.0,344150.0,338200.0,342350.0,71071.88780003379
2017-10-02 12:00:00,342300.0,343950.0,338050.0,340700.0,54556.58315002633
2017-10-03 00:00:00,340700.0,341750.0,337200.0,341450.0,31191.737689989335
2017-10-03 12:00:00,341500.0,342450.0,329400.0,332150.0,71461.90381568861
2017-10-04 00:00:00,332100.0,337650.0,331000.0,334600.0,17314.577587321575
2017-10-04 12:00:00,334500.0,339900.0,334350.0,336450.0,38658.98429890282
2017-10-05 00:00:00,336850.0,339750.0,336200.0,338250.0,32301.764377624128
2017-10-05 12:00:00,338300.0,339000.0,333250.0,337400.0,36702.59815598479
2017-10-06 00:00:00,337350.0,339500.0,336200.0,338050.0,22733.904804136495
2017-10-06 12:00:00,338100.0,342700.0,337650.0,341000.0,42787.198047208156
2017-10-07 00:00:00,340950.0,359750.0,340700.0,355800.0,145286.98160745396
2017-10-07 12:00:00,355650.0,356350.0,348500.0,354350.0,104680.32905136925
2017-10-08 00:00:00,354300.0,356150.0,351650.0,353600.0,35730.36661479887
2017-10-08 12:00:00,353550.0,355400.0,350200.0,353450.0,58428.347500067015
2017-10-09 00:00:00,353600.0,354700.0,350750.0,351000.0,58264.09236593891
2017-10-09 12:00:00,351000.0,353900.0,345000.0,346100.0,75447.59079279918
2017-10-10 00:00:00,346550.0,349800.0,335000.0,342350.0,111761.29491983668
2017-10-10 12:00:00,342350.0,351500.0,340650.0,346950.0,81669.36235500975
2017-10-11 00:00:00,346800.0,350500.0,343400.0,347450.0,48681.37959946921
2017-10-11 12:00:00,347450.0,348900.0,343950.0,346200.0,35581.97446739664
2017-10-12 00:00:00,346050.0,354200.0,344050.0,351400.0,45412.11649483905
2017-10-12 12:00:00,351400.0,354850.0,348950.0,352350.0,88939.06454536528
2017-10-13 00:00:00,352350.0,353550.0,347000.0,349600.0,87244.70103846953
2017-10-13 12:00:00,349600.0,397500.0,349450.0,387500.0,520700.61188224977
2017-10-14 00:00:00,387500.0,394300.0,376300.0,380950.0,122139.52368674983
2017-10-14 12:00:00,380950.0,395950.0,380100.0,387950.0,151576.28162723704
2017-10-15 00:00:00,387950.0,393850.0,377950.0,381500.0,135149.18354985892
2017-10-15 12:00:00,381250.0,387100.0,356700.0,375250.0,221442.69297510578
2017-10-16 00:00:00,374900.0,392700.0,368050.0,389950.0,141384.17925795156
2017-10-16 12:00:00,389650.0,395000.0,376800.0,380100.0,256948.1506687769
2017-10-17 00:00:00,380100.0,382550.0,367700.0,371500.0,76374.62283930695
2017-10-17 12:00:00,371650.0,375350.0,364550.0,365150.0,115293.31692349524
2017-10-18 00:00:00,365100.0,370000.0,351000.0,351950.0,96949.68413447526
2017-10-18 12:00:00,352000.0,358650.0,332350.0,337750.0,168856.04387932323
2017-10-19 00:00:00,337800.0,362950.0,337150.0,356900.0,89577.18823773948
2017-10-19 12:00:00,356950.0,358500.0,348000.0,355000.0,75937.90065670857
2017-10-20 00:00:00,355000.0,356900.0,349600.0,350950.0,32847.08697567944
2017-10-20 12:00:00,351000.0,353000.0,346000.0,349500.0,60032.3724084454
2017-10-21 00:00:00,349500.0,351850.0,343000.0,345000.0,37899.01498808201
2017-10-21 12:00:00,345000.0,346950.0,338350.0,339300.0,48367.90606860182
2017-10-22 00:00:00,339850.0,352200.0,337750.0,348500.0,52893.473253503726
2017-10-22 12:00:00,348550.0,350450.0,340500.0,342600.0,45669.819695935286
2017-10-23 00:00:00,342600.0,343450.0,340100.0,341900.0,19341.52820567571
2017-10-23 12:00:00,341800.0,342000.0,325000.0,327550.0,87861.74892488532
2017-10-24 00:00:00,327500.0,356100.0,326050.0,350050.0,127555.54797276761
2017-10-24 12:00:00,350050.0,358000.0,347650.0,354150.0,118904.02738803078
2017-10-25 00:00:00,354100.0,355300.0,335000.0,335150.0,53511.03542887187
2017-10-25 12:00:00,335150.0,348300.0,334500.0,342550.0,53007.71322718898
2017-10-26 00:00:00,342950.0,344900.0,341200.0,343200.0,28418.585739507016
2017-10-26 12:00:00,342950.0,343800.0,340100.0,340300.0,46623.47700024232
2017-10-27 00:00:00,340400.0,343650.0,338650.0,341000.0,30144.568781477636
2017-10-27 12:00:00,341150.0,346400.0,338150.0,340400.0,64321.18175394592
2017-10-28 00:00:00,340400.0,342750.0,339650.0,340350.0,19663.279782989997
2017-10-28 12:00:00,340300.0,352700.0,338600.0,344050.0,98797.9421130066
2017-10-29 00:00:00,344400.0,345150.0,339500.0,341900.0,49444.419354435886
2017-10-29 12:00:00,342000.0,364000.0,340000.0,350450.0,257372.66882073987
2017-10-30 00:00:00,350400.0,355000.0,343000.0,347000.0,100702.7707454499
2017-10-30 12:00:00,347000.0,351950.0,344700.0,346200.0,88429.45591825822
2017-10-31 00:00:00,346100.0,353550.0,345300.0,352400.0,53630.67214714627
2017-10-31 12:00:00,352400.0,353000.0,346500.0,347100.0,79956.73315421102
2017-11-01 00:00:00,347100.0,350100.0,346500.0,347400.0,48764.83936030554
2017-11-01 12:00:00,347500.0,349550.0,337550.0,342800.0,167390.92670063145
2017-11-02 00:00:00,342650.0,343000.0,325050.0,333050.0,151844.70276030528
2017-11-02 12:00:00,333100.0,339900.0,324200.0,338700.0,185652.96579938586
2017-11-03 00:00:00,338750.0,339150.0,328500.0,334100.0,98144.36301509402
2017-11-03 12:00:00,334100.0,338900.0,329900.0,336600.0,126861.72168408171
2017-11-04 00:00:00,336600.0,349800.0,325000.0,334000.0,137463.24656335212
2017-11-04 12:00:00,334550.0,345300.0,333250.0,337150.0,81123.4197588557
2017-11-05 00:00:00,337200.0,338600.0,334000.0,338050.0,28349.97771415101
2017-11-05 12:00:00,338050.0,340900.0,334200.0,336050.0,50375.579696796114
2017-11-06 00:00:00,336050.0,337500.0,333100.0,336300.0,43003.614328257456
2017-11-06 12:00:00,336200.0,344450.0,335000.0,340100.0,99261.7080025731
2017-11-07 00:00:00,340000.0,349900.0,337900.0,346900.0,95029.84464419704
2017-11-07 12:00:00,346900.0,349500.0,335000.0,336100.0,101243.26245828233
2017-11-08 00:00:00,336100.0,340800.0,334150.0,335650.0,86085.39222510827
2017-11-08 12:00:00,335650.0,339050.0,335500.0,337100.0,82318.90604108642
2017-11-09 00:00:00,337250.0,356000.0,335000.0,349000.0,256912.17704281295
2017-11-09 12:00:00,349000.0,367800.0,346800.0,366700.0,259486.7728546799
2017-11-10 00:00:00,366750.0,369850.0,354550.0,355500.0,171804.69062251484
2017-11-10 12:00:00,355500.0,368000.0,336300.0,342950.0,229495.1259240251
2017-11-11 00:00:00,342950.0,349950.0,333050.0,342950.0,152815.1238346923
2017-11-11 12:00:00,342900.0,349000.0,338000.0,343200.0,127867.18421914293
2017-11-12 00:00:00,343100.0,359500.0,340050.0,347950.0,160996.0737497776
2017-11-12 12:00:00,347900.0,358150.0,341000.0,353500.0,145905.89368694465
2017-11-13 00:00:00,353000.0,450000.0,348500.0,374600.0,423352.08172715013
2017-11-13 12:00:00,374650.0,377750.0,355750.0,359450.0,220498.68531913252
2017-11-14 00:00:00,359900.0,366650.0,356450.0,364500.0,93690.87207322338
2017-11-14 12:00:00,364500.0,393750.0,361850.0,377900.0,365491.7558167149
2017-11-15 00:00:00,377250.0,386500.0,373300.0,379450.0,112188.79004295361
2017-11-15 12:00:00,379450.0,383800.0,377250.0,379550.0,114502.8694350297
2017-11-16 00:00:00,379500.0,383000.0,374500.0,374500.0,76888.01703779817
2017-11-16 12:00:00,374700.0,377500.0,363000.0,368550.0,155608.4152340067
2017-11-17 00:00:00,368550.0,374600.0,360050.0,366800.0,103909.9889890356
