close,close_log,nvi,pvi,ma_5,ma_10,ma_20,ma_60,rsi,vpt,obv,std_5,std_10,std_20,std_60,mfi,ema_5,ema_10,ema_20,ema_60,fi,ubb,mbb,lbb,volume
3092000.0,14.94432868868945,1.1463405373919753,3108000.0,3103400.0,3086900.0,3075300.0,3199100.0,50.16835016835017,-50786.432843289476,61281.12789003004,3103400.0,3086900.0,3075300.0,3199100.0,49.04424437669857,3100652.1151814424,3097651.2279674043,3116384.6855308623,3152467.6341266036,3061132.9321899996,3159134.674398954,3075300.0,2991465.325601046,3061.13293219
3062000.0,14.934578855199765,1.1463405373919753,3062000.0,3096200.0,3093200.0,3078150.0,3195050.0,46.13003095975232,-50842.05269357172,55548.575320940035,3096200.0,3093200.0,3078150.0,3195050.0,50.60573864917546,3087768.0767876282,3091169.1865187855,3111205.19167078,3149501.4821880264,-143313814.22725,3155550.5983928978,3078150.0,3000749.4016071022,5732.55256909
3051000.0,14.930979963698807,1.1422223969898486,3062000.0,3086400.0,3097500.0,3077450.0,3192166.6666666665,46.855345911949684,-50859.183282125254,50780.042398130034,3086400.0,3097500.0,3077450.0,3192166.6666666665,42.0657590381888,3075512.0511917523,3083865.6980608245,3105471.3638926107,3146271.925394976,-95370658.4562,3155600.9335904075,3077450.0,2999299.0664095925,4768.53292281
3054000.0,14.931962764760714,1.1433455261904286,3062000.0,3073400.0,3093700.0,3075750.0,3189566.6666666665,50.66666666666667,-50854.80293965898,55234.850686330035,3073400.0,3093700.0,3075750.0,3189566.6666666665,48.100027151096256,3068341.367461168,3078435.571140675,3100569.329236171,3143246.6163656325,17819233.1528,3154412.1690655993,3075750.0,2997087.8309344007,4454.8082882
3087000.0,14.942710303484297,1.1556999473968086,3062000.0,3069200.0,3089700.0,3074400.0,3186133.3333333335,64.6853146853147,-50829.31957035085,57593.22068230004,3069200.0,3089700.0,3074400.0,3186133.3333333335,54.9738191269857,3074560.911640779,3079992.7400241885,3099277.0121660596,3141402.4650093825,198103079.66148,3151202.960469254,3074400.0,2997597.039530746,2358.36999597
3048000.0,14.929996195788673,1.1556999473968086,3048000.0,3060400.0,3081900.0,3073650.0,3181766.6666666665,57.63239875389408,-50859.84440914572,55177.06228846004,3060400.0,3081900.0,3073650.0,3181766.6666666665,56.268730719836114,3065707.274427186,3074175.878201609,3094393.4871978634,3138340.089107435,118391761.29816,3151210.909850528,3073650.0,2996089.090149472,2416.15839384
3017000.0,14.919773518141199,1.1439457812651481,3048000.0,3051400.0,3073800.0,3069950.0,3177433.3333333335,51.31195335276968,-50883.16885558785,52883.74252215004,3051400.0,3073800.0,3069950.0,3177433.3333333335,50.65348063866087,3049471.516284791,3063780.2639831346,3087022.6788933054,3134361.725530142,20639877.89679,3151007.419544157,3069950.0,2988892.580455843,2293.31976631
2980000.0,14.907433858481587,1.1439457812651481,2980000.0,3037200.0,3061800.0,3064600.0,3171983.3333333335,31.081081081081084,-50947.646857008214,47626.17143336004,3037200.0,3061800.0,3064600.0,3171983.3333333335,46.22949139940407,3026314.344189861,3048547.488713474,3076830.0428082286,3129300.6853488255,-588847961.9444801,3154555.31054216,3064600.0,2974644.68945784,5257.57108879
2830000.0,14.85578726961942,1.1439457812651481,2830000.0,2992400.0,3032900.0,3052550.0,3164316.6666666665,13.86861313868613,-51277.771664096974,41067.69193253004,2992400.0,3032900.0,3052550.0,3164316.6666666665,35.50487806899078,2960876.2294599074,3008811.5816746606,3053322.4196836357,3119487.548124274,-1947868411.74651,3190603.345905809,3052550.0,2914496.654094191,6558.47950083
2843000.0,14.860370390633136,1.1439457812651481,2843000.0,2943600.0,3006400.0,3042200.0,3157166.6666666665,16.548463356973993,-51226.89124034192,52143.96879613004,2943600.0,3006400.0,3042200.0,3157166.6666666665,24.77395439189888,2921584.152973272,2978664.0213701767,3033291.7130470993,3110422.3826120025,-3134586352.3988,3209085.526476588,3042200.0,2875314.473523412,11076.2768636
2797000.0,14.844057972184096,1.1254366339073583,2843000.0,2893400.0,2976900.0,3031900.0,3148066.6666666665,15.873015873015872,-51294.16290106569,47986.28767792004,2893400.0,2976900.0,3031900.0,3148066.6666666665,23.529021736901846,2880056.1019821814,2945634.1993028717,3010787.740375947,3100146.2389198057,-1251462016.58121,3231244.0823247437,3031900.0,2832555.9176752563,4157.68111821
2829000.0,14.855433850283703,1.1254366339073583,2829000.0,2855800.0,2953600.0,3023400.0,3140650.0,21.231422505307858,-51221.94926149312,54298.21111181004,2855800.0,2953600.0,3023400.0,3140650.0,23.94133281935451,2863037.4013214544,2924427.9812478037,2993474.6222449047,3091256.1982994843,-1710531250.58419,3242199.018567989,3023400.0,2804600.981432011,6311.92343389
2890000.0,14.876767060088614,1.1254366339073583,2890000.0,2837800.0,2937500.0,3017500.0,3135466.6666666665,27.680311890838205,-51060.001728955714,61808.85979293004,2837800.0,2937500.0,3017500.0,3135466.6666666665,23.432422214321672,2872024.9342143033,2918168.3482936574,2983619.8963168184,3084657.6344208126,-1719938547.97648,3244266.2835794166,3017500.0,2790733.7164205834,7510.64868112
2831000.0,14.856140564094035,1.102460591900253,2890000.0,2838000.0,2915200.0,3004450.0,3129133.3333333335,25.311942959001783,-51169.06844593109,56466.43924956004,2838000.0,2915200.0,3004450.0,3129133.3333333335,22.20303180387413,2858349.956142869,2902319.5576948104,2969084.668096169,3076340.9906693106,-1479850490.51349,3242903.3276632633,3004450.0,2765996.6723367367,5342.42054337
2748000.0,14.826383932324378,1.0701383633139863,2890000.0,2819000.0,2881300.0,2985500.0,3121250.0,22.611464968152863,-51304.85197033449,51835.07590515004,2819000.0,2881300.0,2985500.0,3121250.0,21.906915078317876,2821566.6374285794,2874261.456295754,2948028.9854203435,3065575.71228671,-1593188990.4770398,3242466.514304264,2985500.0,2728533.485695736,4631.36334441
2731000.0,14.820178400455841,1.0701383633139863,2731000.0,2805800.0,2849600.0,2965750.0,3114233.3333333335,23.089430894308943,-51342.64270446352,45726.31488241004,2805800.0,2849600.0,2965750.0,3114233.3333333335,21.560632979061296,2791377.75828572,2848213.9187874347,2927359.5582374535,3054606.0168018993,-2021999898.52694,3237539.295323842,2965750.0,2693960.704676158,6108.76102274
2460000.0,14.715671907908545,0.963947408917029,2731000.0,2732000.0,2793900.0,2933850.0,3104900.0,16.228571428571428,-51935.88347513391,39747.93648868004,2732000.0,2793900.0,2933850.0,3104900.0,21.639918142985945,2680918.5055238134,2777629.5699169915,2882849.1241196007,3035110.737562493,-3533221630.6944304,3279901.5781452833,2933850.0,2587798.4218547167,5978.37839373
2202000.0,14.604876596264763,0.963947408917029,2202000.0,2594400.0,2716100.0,2888950.0,3093600.0,12.300884955752212,-53052.90813751237,29097.23621949004,2594400.0,2716100.0,2888950.0,3093600.0,14.770501557722055,2521279.0036825426,2672969.6481139017,2818006.350393925,3007795.6314129033,-9074396629.34988,3356079.859100397,2888950.0,2421820.140899603,10650.70026919
2288000.0,14.643188631481827,1.0015947645786387,2202000.0,2485800.0,2661900.0,2847400.0,3081816.6666666665,16.229923922231613,-52756.32882273633,36691.04611643004,2485800.0,2661900.0,2847400.0,3081816.6666666665,7.975070422552875,2443519.3357883617,2602975.1666386467,2767529.555118313,2984195.774645267,-6067454107.65506,3372594.4602265246,2847400.0,2322205.5397734754,7593.80989694
2042000.0,14.52944027770675,1.0015947645786387,2042000.0,2344600.0,2581800.0,2794100.0,3065450.0,13.81294964028777,-54235.18392565656,22936.491338050044,2344600.0,2581800.0,2794100.0,3065450.0,7.634169398126681,2309679.5571922413,2500979.681795256,2698431.502249902,2953304.109902799,-13837082107.05028,3415495.3398771603,2794100.0,2172704.6601228397,13754.55477838
2256000.0,14.629103891600087,1.1065611111113658,2042000.0,2249600.0,2527700.0,2752300.0,3051700.0,25.810553083280357,-53297.333162066374,31885.515913990042,2249600.0,2527700.0,2752300.0,3051700.0,18.11743407113988,2291786.3714614944,2456437.921468846,2656295.1687022923,2930441.6800699206,-6810207702.29034,3401184.0947511746,2752300.0,2103415.9052488254,8949.02457594
2356000.0,14.672475823753615,1.1065611111113658,2356000.0,2228800.0,2480400.0,2717000.0,3038400.0,30.929095354523227,-52836.63981512267,42278.75782104004,2228800.0,2480400.0,2717000.0,3038400.0,24.691424785520613,2313190.914307663,2438176.481201783,2627695.6288258834,2911607.526625005,-6485382949.9992,3371733.0512667364,2717000.0,2062266.9487332636,10393.24190705
2535000.0,14.74570419500742,1.1065611111113658,2535000.0,2295400.0,2444900.0,2691200.0,3026966.6666666665,41.14114114114114,-51797.690949333824,55953.41440092004,2295400.0,2444900.0,2691200.0,3026966.6666666665,32.63263904658985,2387127.276205109,2455780.757346913,2618867.473699609,2899259.738866808,-4034023691.0646,3331012.9989959635,2691200.0,2051387.0010040365,13674.65657988
2738000.0,14.822738284830532,1.1065611111113658,2738000.0,2385400.0,2435600.0,2675400.0,3020016.6666666665,47.16981132075472,-50555.72574403812,71462.68432912003,2385400.0,2435600.0,2675400.0,3020016.6666666665,42.66743231496282,2504084.850803406,2507093.3469202016,2630213.4285853603,2893972.5343137975,-1628473342.461,3292700.8820238044,2675400.0,2058099.1179761956,15509.2699282
2642000.0,14.787046764064407,1.0677627668211207,2738000.0,2505400.0,2425000.0,2653150.0,3010866.6666666665,45.93175853018373,-51012.17592365805,58444.34483121004,2505400.0,2425000.0,2653150.0,3010866.6666666665,55.0164799223648,2550056.567202271,2531621.829298347,2631335.9591962784,2885711.139746132,-2017842622.17605,3239276.7242176416,2653150.0,2067023.2757823584,13018.33949791
2710000.0,14.812459192855885,1.0952449273600444,2738000.0,2596200.0,2422900.0,2636250.0,3002733.3333333335,46.93456980937661,-50694.18260827496,70799.32040830003,2596200.0,2422900.0,2636250.0,3002733.3333333335,61.875189436453326,2603371.044801514,2564054.223971375,2638827.7726061563,2879950.1187708485,-1470242093.6737099,3193205.9653764553,2636250.0,2079294.034623545,12354.97557709
2690000.0,14.805051751578022,1.0871619389662432,2738000.0,2663000.0,2445900.0,2619900.0,2993116.6666666665,44.736842105263165,-50760.918343962636,61756.62822262003,2663000.0,2445900.0,2619900.0,2993116.6666666665,53.7949474093141,2632247.3632010096,2586953.4559765793,2643701.3180722366,2873722.2460242636,-1808538437.136,3148258.2915129885,2619900.0,2091541.7084870115,9042.69218568
2871000.0,14.8701709591032,1.0871619389662432,2871000.0,2730200.0,2512800.0,2614450.0,2986016.6666666665,50.98911968348171,-49646.37286079505,78320.86772384003,2730200.0,2512800.0,2614450.0,2986016.6666666665,60.44669762393281,2711831.5754673397,2638598.2821626556,2665348.8115891665,2873632.9920562548,662569580.0488,3129243.1521239206,2614450.0,2099656.8478760794,16564.23950122
3073000.0,14.938164841112622,1.0871619389662432,3073000.0,2797200.0,2591300.0,2626600.0,2980616.6666666665,57.58991125642223,-46852.41890494928,118030.97568044002,2797200.0,2591300.0,2626600.0,2980616.6666666665,67.86419017285692,2832221.05031156,2717580.412678536,2704172.7342949603,2880169.615267525,12905785085.894999,3173295.4891845505,2626600.0,2079904.5108154495,39710.1079566
3039000.0,14.92703907189893,1.0751334632341079,3073000.0,2876600.0,2691000.0,2636400.0,2973983.3333333335,57.13623725671918,-47090.54322759883,96508.73910685003,2876600.0,2691000.0,2636400.0,2973983.3333333335,52.388369811262145,2901147.3668743735,2776020.3376460746,2736061.045314488,2885377.168865311,6628848864.66572,3205976.906687391,2636400.0,2066823.093312609,21522.23657359
3029000.0,14.923743090009374,1.071595676254068,3073000.0,2940400.0,2768300.0,2648000.0,2967633.3333333335,64.99736425935687,-47120.49905013927,87405.16463681003,2940400.0,2768300.0,2648000.0,2967633.3333333335,47.61311142861346,2943764.9112495827,2822016.639892243,2763959.9933797745,2890086.114148415,5179933873.45276,3240343.428124347,2648000.0,2055656.5718756532,9103.57447004
3082000.0,14.941089294862198,1.071595676254068,3082000.0,3018800.0,2840900.0,2660650.0,2961750.0,76.00472813238771,-46705.4156826422,111127.57067735004,3018800.0,2840900.0,2660650.0,2961750.0,51.58583338610815,2989843.2741663884,2869286.3417300167,2794249.517819796,2896378.3727009264,20875717315.6752,3279482.610646852,2660650.0,2041817.3893531482,23722.40604054
3094000.0,14.944975310115149,1.0757680150324744,3082000.0,3063400.0,2896800.0,2670850.0,2955433.3333333335,74.90729295426452,-46666.47988436912,121127.58153382005,3063400.0,2896800.0,2670850.0,2955433.3333333335,59.70730910804277,3024562.1827775924,2910143.3705063774,2822797.182789339,2902857.7703172895,8060008750.31482,3311924.8457822492,2670850.0,2029775.1542177505,10000.01085647
3068000.0,14.936536441469284,1.0757680150324744,3068000.0,3062400.0,2929800.0,2682700.0,2949150.0,86.69527896995707,-46785.97792015869,106907.31527486004,3062400.0,2929800.0,2682700.0,2949150.0,58.35493817710158,3039041.455185062,2938844.5758688543,2846149.8320474974,2908272.269651149,14589993181.69296,3344660.7557138577,2682700.0,2020739.2442861425,14220.26625896
3052000.0,14.931307671386485,1.0701577515903233,3068000.0,3065000.0,2970800.0,2697900.0,2942750.0,83.16666666666667,-46811.85262526112,101945.84057147003,3065000.0,2970800.0,2697900.0,2942750.0,52.385252197763066,3043360.970123375,2959418.289347244,2865754.6099477354,2912984.654252751,3949333863.8984404,3379833.7519915416,2697900.0,2015966.2480084584,4961.47470339
3053000.0,14.931635271717015,1.0701577515903233,3053000.0,3069800.0,3005100.0,2714000.0,2937066.6666666665,81.65304268846504,-46809.14451803552,110210.98382400004,3069800.0,3005100.0,2714000.0,2937066.6666666665,49.56241412586874,3046573.98008225,2976433.145829563,2883587.5042384276,2917575.321326431,5760804847.013411,3414184.3366308305,2714000.0,2013815.6633691695,8265.14325253
3065000.0,14.935558127352449,1.0743640709545828,3053000.0,3066400.0,3042600.0,2744250.0,2932083.3333333335,78.37259100642399,-46787.228384118775,115786.81356132004,3066400.0,3042600.0,2744250.0,2932083.3333333335,49.671685700469084,3052715.9867215003,2992536.210224188,2900864.884787149,2922408.917348515,2955189760.7796,3450479.38721666,2744250.0,2038020.6127833398,5575.82973732
2861000.0,14.866681772032248,1.0743640709545828,2861000.0,3019800.0,3041600.0,2777200.0,2922866.6666666665,56.577540106951865,-48380.848041395744,91843.45939684004,3019800.0,3041600.0,2777200.0,2922866.6666666665,45.40055403572654,2988810.6578143337,2968620.535637972,2897068.2290931344,2920395.5102223335,2945032562.23104,3436863.5825216225,2777200.0,2117536.4174783775,23943.35416448
2859000.0,14.865982471304449,1.0736130300101894,2861000.0,2978000.0,3020200.0,2805750.0,2914116.6666666665,62.9013079667063,-48386.863046749466,83238.99423834005,2978000.0,3020200.0,2805750.0,2914116.6666666665,36.80593066976841,2945540.4385428894,2948689.5291583403,2893442.683465217,2918382.5426740604,1867168939.3944998,3424418.1365303155,2805750.0,2187081.8634696845,8604.4651585
2826000.0,14.854372842226608,1.0736130300101894,2826000.0,2932800.0,2998900.0,2844950.0,2907033.3333333335,57.19602977667494,-48509.11513743964,72647.51765400005,2932800.0,2998900.0,2844950.0,2907033.3333333335,31.768249282917537,2905693.62569526,2926382.3420386417,2887019.570754244,2915353.6068486813,1228611283.78344,3348500.959110447,2844950.0,2341399.040889553,10591.47658434
2860000.0,14.866332182796034,1.086529818057021,2826000.0,2894200.0,2982000.0,2875150.0,2900916.6666666665,60.36585365853659,-48458.36914265787,76865.40533792005,2894200.0,2982000.0,2875150.0,2900916.6666666665,36.80335956804305,2890462.417130173,2914312.825304343,2884446.278301459,2913538.734492987,717040906.2664,3295563.468160245,2875150.0,2454736.531839755,4217.88768392
2878000.0,14.872606166429449,1.086529818057021,2878000.0,2856800.0,2961600.0,2901250.0,2898800.0,50.532724505327245,-48399.97557573415,86143.49430469004,2856800.0,2961600.0,2901250.0,2898800.0,35.551939726964406,2886308.2780867824,2907710.493430826,2883832.3470346536,2912373.5300833806,64946622.76739,3243508.0589955,2901250.0,2558991.9410045,9278.08896677
3010000.0,14.917450636725057,1.086529818057021,3010000.0,2886600.0,2953200.0,2925000.0,2897883.3333333335,44.63373083475298,-47688.52300208139,101655.31632721005,2886600.0,2953200.0,2925000.0,2897883.3333333335,33.35033184810244,2927538.852057855,2926308.585534312,2895848.313983734,2915574.397949499,-977244787.4187601,3223354.7870361186,2925000.0,2626645.2129638814,15511.82202252
3159000.0,14.965766079784222,1.086529818057021,3159000.0,2946600.0,2962300.0,2946050.0,2899066.6666666665,58.54700854700855,-45947.80300934886,136820.19671731006,2946600.0,2962300.0,2946050.0,2899066.6666666665,47.532396060741355,3004692.56803857,2968616.115437164,2920910.3793186164,2923555.565229843,4219785646.812,3248234.6594733954,2946050.0,2643865.3405266046,35164.8803901
3066000.0,14.935884338413896,1.0545427104029208,3159000.0,2994600.0,2963700.0,2967250.0,2898266.6666666665,52.35668789808917,-46340.54961613181,123479.48133207005,2994600.0,2963700.0,2967250.0,2898266.6666666665,43.65863358634458,3025128.37869238,2986322.2762667704,2934728.4384311293,2928225.8745665695,493606469.25388,3237416.3230405715,2967250.0,2697083.6769594285,13340.71538524
3041000.0,14.927696966659502,1.0545427104029208,3041000.0,3030800.0,2962500.0,2983800.0,2897900.0,47.29194187582563,-46519.675535629605,101511.47856486005,3030800.0,2962500.0,2983800.0,2897900.0,37.73370803178349,3030418.9191282536,2996263.6805819026,2944849.5395329264,2931923.3868758623,-900688113.45561,3226801.0612928947,2983800.0,2740798.9387071053,21968.00276721
3053000.0,14.931635271717015,1.058704010148016,3041000.0,3065800.0,2961300.0,3001950.0,2897266.6666666665,47.29194187582563,-46492.48269823283,108402.59677516005,3065800.0,2961300.0,3001950.0,2897266.6666666665,37.038589371248285,3037945.9460855024,3006579.3750215564,2955149.5833869334,2935893.1118963254,-282535846.6223,3203191.9073233935,3001950.0,2800708.0926766065,6891.1182103
3079000.0,14.940115426906637,1.058704010148016,3079000.0,3079600.0,2983100.0,3012350.0,2897133.3333333335,50.72655217965655,-46397.89423608696,119509.46504175005,3079600.0,2983100.0,3012350.0,2897133.3333333335,41.538678495469114,3051630.6307236683,3019746.761381273,2966944.8611596064,2940585.141014478,122175550.93248999,3206470.174390151,3012350.0,2818229.825609849,11106.86826659
3071000.0,14.937513799422959,1.0559532364938478,3079000.0,3062000.0,3004300.0,3012250.0,2897133.3333333335,51.268357810413875,-46411.15321320834,114406.41622216006,3062000.0,3004300.0,3012250.0,2897133.3333333335,48.56944344929365,3058087.0871491125,3029065.5320392232,2976854.874382501,2944861.0380303967,96957927.57221,3206240.6400346477,3012250.0,2818259.3599653523,5103.04881959
3107000.0,14.949168188375184,1.0559532364938478,3107000.0,3070200.0,3032400.0,3015650.0,2898083.3333333335,53.4438775510204,-46288.12143469123,124901.71043955005,3070200.0,3032400.0,3015650.0,2898083.3333333335,51.422549531967086,3074391.3914327417,3043235.4353048187,2989249.648250834,2950177.0695703835,566745887.7390599,3213950.436605405,3015650.0,2817349.563394595,10495.29421739
3173000.0,14.970188070565332,1.078384171031535,3107000.0,3096600.0,3063700.0,3022850.0,2900916.6666666665,56.443914081145586,-46171.72414777743,130381.20090078005,3096600.0,3063700.0,3022850.0,2900916.6666666665,52.087235937788634,3107260.927621828,3066828.992522124,3006749.681750755,2957482.7394205346,591784969.81284,3233277.409661483,3022850.0,2812422.590338517,5479.49046123
3041000.0,14.927696966659502,1.078384171031535,3041000.0,3094200.0,3080000.0,3020800.0,2901616.6666666665,61.74934725848564,-46672.19184174493,118351.01913594005,3094200.0,3080000.0,3020800.0,2901616.6666666665,52.0656609440656,3085173.9517478854,3062132.8120635557,3010011.6168221114,2960221.0102592055,2165432717.6712,3229593.6276502903,3020800.0,2812006.3723497097,12030.18176484
3057000.0,14.932944600872972,1.084058010800198,3041000.0,3089800.0,3084700.0,3018950.0,2902433.3333333335,62.69230769230769,-46660.335361092664,120604.49148991005,3089800.0,3084700.0,3018950.0,2902433.3333333335,55.33633929135294,3075782.6344985906,3061199.5735065453,3014486.7009342914,2963394.091890051,446187526.08606,3225658.00661803,3018950.0,2812241.99338197,2253.47235397
3035000.0,14.925721982475736,1.084058010800198,3035000.0,3082600.0,3072300.0,3017300.0,2901483.3333333335,63.5890767230169,-46685.131395915625,117158.96974201006,3082600.0,3072300.0,3017300.0,2901483.3333333335,57.31471872074284,3062188.4229990607,3056436.014687173,3016440.3484643586,2965741.826582181,720114045.3111,3222883.226839872,3017300.0,2811716.773160128,3445.5217479
3043000.0,14.928354428879107,1.0869154948484359,3035000.0,3069800.0,3070000.0,3016850.0,2900083.3333333335,62.314939434724096,-46681.79057970728,118426.39189105005,3069800.0,3070000.0,3016850.0,2900083.3333333335,53.394416742843745,3055792.281999374,3053993.1029258687,3018969.839086801,2968274.8814483387,231938253.27432,3222152.626434861,3016850.0,2811547.373565139,1267.42214904
3051000.0,14.930979963698807,1.0869154948484359,3051000.0,3045400.0,3071000.0,3016750.0,2898833.3333333335,61.800818553888135,-46674.208166924975,121310.55215312005,3045400.0,3071000.0,3016750.0,2898833.3333333335,52.59159212095012,3054194.8546662494,3053448.9023938924,3022020.3306023437,2970987.1804172453,498959725.33811,3221980.4224908897,3016750.0,2811519.5775091103,2884.16026207
3093000.0,14.944652051667207,1.0869154948484359,3093000.0,3055800.0,3075000.0,3018150.0,2898750.0,56.45412130637636,-46588.57527126344,127531.17035939005,3055800.0,3075000.0,3018150.0,2898750.0,50.71266416845012,3067129.903110833,3060640.011049548,3028780.299116406,2974987.600731434,516311311.12041,3225140.7447714806,3018150.0,2811159.2552285194,6220.61820627
3146000.0,14.96164236260036,1.0869154948484359,3146000.0,3073600.0,3081700.0,3032400.0,2899516.6666666665,48.81170018281536,-46194.80152525906,150511.21180074004,3073600.0,3081700.0,3032400.0,2899516.6666666665,47.57409565978902,3093419.9354072222,3076160.009040539,3039944.080152939,2980594.5646418785,-298740538.73755,3232979.581266519,3032400.0,2831820.418733481,22980.04144135
3257000.0,14.99631708425837,1.1252650243869535,3146000.0,3118000.0,3100300.0,3052300.0,2901816.6666666665,66.90265486725664,-45813.020534550174,161331.77933921004,3118000.0,3100300.0,3052300.0,2901816.6666666665,70.82771740637084,3147946.623604815,3109040.0073968046,3060616.0725193257,2989657.0379323084,2066728399.8477702,3259313.9583394513,3052300.0,2845286.0416605487,10820.56753847
