close,close_log,nvi,pvi,ma_5,ma_10,ma_20,ma_60,rsi,vpt,obv,std_5,std_10,std_20,std_60,mfi,ema_5,ema_10,ema_20,ema_60,fi,ubb,mbb,lbb,volume
270.0,5.598421958998375,0.7481469647703142,285.0,291.2,297.5,303.9,323.3833333333333,11.538461538461538,-4281949023.603793,-120220121.8792167,291.2,297.5,303.9,323.3833333333333,25.88489671816472,287.1776991846665,294.6083643642696,304.3962049364499,321.3016864763157,-2810121146.935,327.15963297895536,303.9,280.6403670210446,70253028.673375
276.0,5.62040086571715,0.7481469647703142,276.0,286.4,294.5,301.75,322.3833333333333,23.076923076923077,-4279773226.312765,-22309243.782963708,286.4,294.5,301.75,322.3833333333333,37.47475347793872,283.45179945644435,291.22502538894787,301.69180446631185,319.81638528037087,-2741504586.6950836,326.99719890664096,301.75,276.50280109335904,97910878.096253
292.0,5.676753802268282,0.7915178033077237,276.0,284.8,293.1,300.1,321.5833333333333,42.42424242424242,-4275046534.0219765,59226198.2331443,284.8,293.1,300.1,321.5833333333333,50.75421927438081,286.30119963762957,291.36592986368464,300.7687754695202,318.90437264822754,-815354420.1610801,323.1687758897723,300.1,277.03122411022775,81535442.016108
275.0,5.616771097666572,0.7454362873617261,276.0,279.6,290.1,298.25,320.56666666666666,34.14634146341463,-4278609369.350155,-1970737.9920397028,279.6,290.1,298.25,320.56666666666666,45.436398226342384,282.53413309175306,288.3903062521056,298.314606377185,317.4648850204168,-1591120341.854784,323.1614220262177,298.25,273.3385779737823,61196936.225184
272.0,5.605802066295998,0.7373042551359618,276.0,277.0,287.1,296.15,319.56666666666666,32.142857142857146,-4278981095.4918303,-36045634.3122987,277.0,287.1,296.15,319.56666666666666,38.8538770708251,279.02275539450204,285.4102505699045,295.8084533888817,315.97423305253426,-1022246889.60777,322.51005750332956,296.15,269.7899424966704,34074896.320259
258.0,5.552959584921617,0.7373042551359618,258.0,274.6,282.9,293.35,318.6333333333333,24.46808510638298,-4282135304.966103,-97327418.3838827,274.6,282.9,293.35,318.6333333333333,34.95369748961535,272.0151702630014,280.4265686481037,292.20764830422627,314.07343852622165,-2941525635.4360323,323.36946736790173,293.35,263.3305326320983,61281784.071584
225.0,5.41610040220442,0.7373042551359618,225.0,264.4,275.4,289.1,317.4,18.11023622047244,-4298749955.3459,-227223775.8986547,264.4,275.4,289.1,317.4,34.695106865430446,256.34344684200096,270.3490107120848,285.8069198943,311.1529979188045,-10521604958.696531,330.936272350801,289.1,247.26372764919904,129896357.514772
218.0,5.384495062789089,0.7373042551359618,218.0,249.6,267.2,284.8,315.96666666666664,17.293233082706767,-4310666716.722459,-610262534.4309207,249.6,267.2,284.8,315.96666666666664,30.743895592233173,243.56229789466732,260.831008764433,279.34911799960474,308.0988012657289,-33324371992.307144,336.664601050284,284.8,232.93539894971605,383038758.532266
212.0,5.356586274672012,0.7170114774716693,218.0,237.0,258.3,280.3,314.2,16.911764705882355,-4312630267.15664,-681604866.8728458,237.0,258.3,280.3,314.2,22.743576177667187,233.04153192977822,251.9526435345361,272.9349162853567,304.9480208963608,-6420809919.773251,340.78262038322157,280.3,219.81737961677845,71342332.441925
219.0,5.389071729816501,0.7170114774716693,219.0,226.4,251.7,276.2,312.81666666666666,21.27659574468085,-4308116947.797574,-544915766.2839987,226.4,251.7,276.2,312.81666666666666,24.197945445166937,228.36102128651882,245.96125380098405,267.79825759151316,302.1300529981195,-11071817147.696608,341.6847511377937,276.2,210.71524886220632,136689100.588847
248.0,5.5134287461649825,0.7170114774716693,248.0,224.4,249.5,273.5,312.0,34.70588235294118,-4272104321.55162,-272958347.39214075,224.4,249.5,273.5,312.0,33.05651232526571,234.90734752434588,246.33193492807786,265.9127092494643,300.35529716211556,-14141785782.376616,338.9587053436208,273.5,208.0412946563792,271957418.891858
235.0,5.459585514144159,0.6794261984106543,248.0,226.4,245.4,269.95,310.9166666666667,32.240437158469945,-4282288903.424195,-467248832.3458737,226.4,245.4,269.95,310.9166666666667,27.074202381073302,234.93823168289725,244.27158312297277,262.9686417018962,298.2125005338495,-12628881521.992645,335.68783657753374,269.95,204.21216342246623,194290484.953733
223.0,5.407171771460119,0.6447320946620252,248.0,227.4,238.5,265.8,309.53333333333336,29.896907216494846,-4287232702.8878956,-564064905.1766807,227.4,238.5,265.8,309.53333333333336,22.30029744540733,230.95882112193152,240.40402255515954,259.16210439695374,295.74651690978885,-7551653680.802946,332.42890158418925,265.8,199.17109841581077,96816072.830807
218.0,5.384495062789089,0.6302762181000964,248.0,228.6,232.8,261.45,307.81666666666666,31.693989071038253,-4289322759.5645895,-657281432.9572257,228.6,232.8,261.45,307.81666666666666,21.334219352362844,226.6392140812877,236.33056390876686,255.24190397819623,293.19745078159906,-6245507361.2965145,328.6605098297782,261.45,194.23949017022176,93216527.780545
206.0,5.327876168789581,0.5955821143514672,248.0,226.0,226.2,256.65,306.03333333333336,32.22222222222222,-4293784387.9256907,-738334348.1838977,226.0,226.2,256.65,306.03333333333336,21.344017893401293,219.7594760541918,230.81591592535472,250.55219883741563,290.3385179690876,-5187386574.507008,325.36229109386596,256.65,187.937708906134,81052915.226672
192.0,5.2574953720277815,0.5955821143514672,192.0,214.8,219.6,251.25,304.21666666666664,27.65957446808511,-4306406597.046925,-924061139.5391967,214.8,219.6,251.25,304.21666666666664,16.977892741402343,210.50631736946121,223.7584766661993,244.97579894813794,287.1143042651831,-15601050473.845116,322.5444229013872,251.25,179.95557709861282,185726791.355299
193.0,5.262690188904886,0.5986841045303811,192.0,206.4,216.4,245.9,302.3666666666667,21.38728323699422,-4305662003.099797,-781099101.6907138,206.4,216.4,245.9,302.3666666666667,18.750094087050442,204.6708782463075,218.16602636325396,240.02572285783907,284.0285893712426,-14153241746.999817,317.84705655805624,245.9,173.9529434419438,142962037.848483
152.0,5.0238805208462765,0.5986841045303811,152.0,192.2,209.8,238.5,299.76666666666665,18.781725888324875,-4390549751.857182,-1180692650.7193747,192.2,209.8,238.5,299.76666666666665,18.550776847392914,187.11391883087168,206.13583975175322,231.64232068090203,279.69978316234943,-49150006530.52531,317.1504592284228,238.5,159.8495407715772,399593549.028661
175.0,5.1647859739235145,0.5986841045303811,175.0,183.6,206.1,232.2,297.55,27.649769585253452,-4326498062.856496,-757394532.1061447,183.6,206.1,232.2,297.55,29.744550605853735,183.0759458872478,200.47477797870715,226.24781394938753,276.26700338653467,-41059917505.48331,309.9515611621886,232.2,154.44843883781135,423298118.61323
174.0,5.159055299214529,0.5952630525044932,175.0,177.2,201.6,226.65,295.21666666666664,29.411764705882348,-4328647759.373098,-1133591422.5115206,177.2,201.6,226.65,295.21666666666664,26.253989107256665,180.05063059149853,195.66118198257857,221.27183166849346,272.9139868820581,-31600538794.051586,304.3790164610337,226.65,148.9209835389663,376196890.405376
194.0,5.267858159063328,0.6636840930222511,175.0,177.6,196.2,222.85,293.18333333333334,41.8848167539267,-4288623000.18923,-785376017.6118617,177.6,196.2,222.85,293.18333333333334,34.882491709940425,184.70042039433235,195.359148894837,218.67451436673218,270.32664304985946,-10794677551.88943,299.07204405550686,222.85,146.62795594449312,348215404.899659
217.0,5.37989735354046,0.7423682896176725,175.0,182.4,194.4,219.9,291.3,49.75845410628019,-4252727465.0335474,-482604981.9508877,182.4,194.4,219.9,291.3,43.36313489305551,195.46694692955492,199.29384909577573,218.51503680799578,268.57822852363455,-302771035.660974,291.91140260585667,219.9,147.88859739414335,302771035.660974
203.0,5.313205979041788,0.7423682896176725,203.0,192.6,192.4,215.45,289.1666666666667,47.90697674418604,-4273229704.6502976,-800389696.0105176,192.6,192.4,215.45,289.1666666666667,44.83445215796497,197.9779646197033,199.96769471472558,217.03741425485333,266.4281226704006,-2860062426.5366697,279.23079235697696,215.45,151.66920764302301,317784714.05963
203.0,5.313205979041788,0.7423682896176725,203.0,198.2,190.9,211.85,286.96666666666664,46.15384615384615,-4273229704.6502976,-800389696.0105176,198.2,190.9,211.85,286.96666666666664,39.12759989235202,199.65197641313554,200.51902294841182,215.70051765915304,264.3485120910432,-2668254806.911056,269.2911369188137,211.85,154.40886308118627,166765925.431941
198.0,5.288267030694535,0.7423682896176725,198.0,203.0,190.1,208.15,284.35,36.41304347826087,-4277570685.7113595,-976633527.0896386,203.0,190.1,208.15,284.35,34.397064278186456,199.10131760875706,200.06101877597328,214.01475407256703,262.1731510388778,-8812191553.956049,258.3549483826529,208.15,157.94505161734716,176243831.079121
199.0,5.293304824724492,0.7461176244137214,198.0,204.0,190.8,205.2,280.95,39.53488372093023,-4276690882.4858384,-802432488.4364445,204.0,190.8,205.2,280.95,41.560190891335985,199.06754507250474,199.86810627125087,212.58477749422732,260.1019001851441,-6271237391.514984,249.67873530954316,205.2,160.72126469045682,174201038.653194
210.0,5.3471075307174685,0.7873603071702588,198.0,202.6,192.5,204.45,277.95,46.198830409356724,-4267068125.1468973,-628348060.2137835,202.6,192.5,204.45,277.95,47.90006883962894,202.71169671500317,201.71026876738708,212.3386082090628,258.4592149331721,-2263097566.894593,248.01954513369918,204.45,160.8804548663008,174084428.222661
208.0,5.337538079701318,0.7798616375781612,198.0,203.6,198.1,203.95,275.3,47.023809523809526,-4268181668.517918,-745270114.1709495,203.6,198.1,203.95,275.3,46.80514559030106,204.4744644766688,202.85385626422578,211.9254074272473,256.8048144435599,-1169220539.57166,247.0922372110963,203.95,160.8077627889037,116922053.957166
205.0,5.323009979138408,0.7686136331900146,198.0,204.0,201.1,203.6,272.6166666666667,49.685534591194966,-4269099622.8270082,-808914946.2678635,204.0,201.1,203.6,272.6166666666667,46.536329955786165,204.6496429844459,203.24406421618474,211.2658448151285,255.10629593721367,-63644832.096914,246.58053414964763,203.6,160.61946585035236,63644832.096914
206.0,5.327876168789581,0.7723629679860635,198.0,205.6,204.3,202.95,270.3,54.794520547945204,-4268946118.5625243,-777446572.0486875,205.6,204.3,202.95,270.3,48.875192547154114,205.09976198963062,203.74514344960568,210.76433578511626,253.49625344746897,440557239.06846404,245.3390502246384,202.95,160.56094977536156,31468374.219176
218.0,5.384495062789089,0.7723629679860635,218.0,209.4,206.7,201.45,268.0,57.961783439490446,-4258811968.117139,-603476989.4029034,209.4,206.7,201.45,268.0,46.359814334766064,209.39984132642041,206.33693554967738,211.45344666272425,252.33244185902734,4349239566.1446,238.97038042674893,201.45,163.92961957325105,173969582.645784
218.0,5.384495062789089,0.7723629679860635,218.0,211.0,206.8,200.6,265.55,78.44827586206897,-4258811968.117139,-603476989.4029034,211.0,206.8,200.6,265.55,51.72964112065193,212.2665608842803,208.45749272246331,212.07692793294098,251.2067880275838,21967460948.155403,235.6061648705897,200.6,165.59383512941028,332840317.396294
217.0,5.37989735354046,0.7688200185916321,218.0,212.8,208.2,200.3,262.78333333333336,72.3404255319149,-4259056021.499842,-656680626.8321854,212.8,208.2,200.3,262.78333333333336,46.24534781055553,213.84437392285355,210.01067586383363,212.54579193932753,250.08525399389254,2234552772.0298443,234.59347030066655,200.3,166.00652969933347,53203637.429282
215.0,5.3706380281276624,0.7688200185916321,215.0,214.8,209.4,200.15,260.31666666666666,71.57894736842105,-4259648126.7749457,-720924049.1809134,214.8,209.4,200.15,260.31666666666666,52.11187421721765,214.2295826152357,210.91782570677296,212.77952604034397,248.93491779737144,2633980316.297848,234.14241401439233,200.15,166.15758598560768,64243422.348728
213.0,5.361292165709425,0.7616682044651983,215.0,216.2,210.9,200.5,257.8,62.33766233766234,-4259883340.5918813,-746209534.5014944,216.2,210.9,200.5,257.8,43.48939484424415,213.81972174349048,211.29640285099603,212.8005235603112,247.7567237712281,480424221.091039,234.88788036196786,200.5,166.11211963803214,25285485.320581
196.0,5.278114659230517,0.7616682044651983,196.0,211.8,210.6,200.7,255.05,35.21126760563381,-4286605936.529523,-1081027942.4260614,211.8,210.6,200.7,255.05,33.01038408981736,207.87981449566036,208.51523869626948,211.20047369742443,246.059782008237,-7031186566.415907,234.92587509933574,200.7,166.47412490066424,334818407.924567
196.0,5.278114659230517,0.7616682044651983,196.0,207.4,209.2,200.85,252.41666666666666,43.85964912280702,-4286605936.529523,-1081027942.4260614,207.4,209.2,200.85,252.41666666666666,32.71277406179969,203.91987633044027,206.23974075149317,209.75280953576495,244.41847768009805,-697181517.514181,234.95988435227915,200.85,166.74011564772084,99597359.644883
195.0,5.272999558563747,0.7577821421975187,196.0,203.0,207.9,203.0,249.98333333333332,43.103448275862064,-4287079300.526736,-1173807285.8797483,203.0,207.9,203.0,249.98333333333332,37.18785231257286,200.94658422029354,204.19615152394897,208.3477800561683,242.79819972337353,-742234747.629496,228.4723792619125,203.0,177.5276207380875,92779343.453687
195.0,5.272999558563747,0.7577821421975187,196.0,199.0,206.9,204.0,247.66666666666666,47.169811320754725,-4287079300.526736,-1173807285.8797483,199.0,206.9,204.0,247.66666666666666,44.64785464406841,198.9643894801957,202.52412397414002,207.07656290796177,241.2310456340826,-62128272.88577099,226.2047884830841,204.0,181.7952115169159,20709424.295257
194.0,5.267858159063328,0.7577821421975187,194.0,195.2,205.7,205.0,245.88333333333333,45.28301886792453,-4287214832.5921206,-1200236038.6297843,195.2,205.7,205.0,245.88333333333333,38.115307512659854,197.30959298679716,200.97428325156912,205.8311759643464,239.68248676083397,-132143763.75018,222.900308730051,205.0,187.099691269949,26428752.750036
194.0,5.267858159063328,0.7577821421975187,194.0,194.8,203.3,205.0,243.91666666666666,30.952380952380953,-4287214832.5921206,-1200236038.6297843,194.8,203.3,205.0,243.91666666666666,29.063144935749847,196.20639532453146,199.7062317512838,204.70439730107532,238.18470030965906,-395456398.4836,222.900308730051,205.0,187.099691269949,24716024.905225
190.0,5.247024072160486,0.7577821421975187,190.0,193.6,200.5,203.65,241.76666666666668,29.54545454545454,-4289169316.884589,-1295028526.8145204,193.6,200.5,203.65,241.76666666666668,33.12066628851455,194.137596883021,197.9414623419595,203.30397851049673,236.60487406999812,-1706264787.325248,221.81039647143075,203.65,185.48960352856926,94792488.184736
184.0,5.214935757608986,0.7338521798123339,190.0,191.4,197.2,202.7,239.41666666666666,27.65957446808511,-4290027039.0769973,-1322189729.5741153,191.4,197.2,202.7,239.41666666666666,34.07894485796326,190.758397922014,195.40665100705775,201.4655043666399,234.88012410048998,-570385257.9514949,222.87919720899595,202.7,182.52080279100403,27161202.759595
179.0,5.187385805840755,0.7338521798123339,179.0,188.2,193.6,201.5,237.2,23.52941176470588,-4293091883.442628,-1434976002.2293172,188.2,193.6,201.5,237.2,29.223945206481076,186.83893194800936,192.42362355122907,199.32593252219797,233.04798888408044,-3045229361.690454,224.28965600995716,201.5,178.71034399004284,112786272.655202
188.0,5.236441962829949,0.7707497754453563,179.0,187.0,191.1,201.0,235.1,18.750000000000004,-4287717232.9654927,-1328080176.0729651,187.0,191.1,201.0,235.1,33.52792751515502,187.22595463200625,191.61932836009652,198.24727228198864,231.57100564197944,-3206874784.69056,224.53944058718128,201.0,177.46055941281872,106895826.156352
188.0,5.236441962829949,0.7707497754453563,179.0,185.8,190.3,200.45,233.0,18.750000000000004,-4287717232.9654927,-1328080176.0729651,185.8,190.3,200.45,233.0,18.334655786011623,187.48396975467085,190.9612686582608,197.2713415884659,230.14244807994731,-1706014213.04541,224.68981066452812,200.45,176.21018933547185,56867140.434847
182.0,5.204006687076795,0.7461513783566747,179.0,184.2,188.9,199.05,230.86666666666667,16.9811320754717,-4288854385.1100826,-1363710943.270112,184.2,188.9,199.05,230.86666666666667,17.43951568367454,185.65597983644724,189.33194708403155,195.8169281038501,228.56400715929328,-1247076851.9001448,224.18521329465807,199.05,173.91478670534195,35630767.197147
187.0,5.231108616854587,0.7461513783566747,187.0,184.8,188.1,198.0,228.91666666666666,25.0,-4287504331.879889,-1314569005.691065,184.8,188.1,198.0,228.91666666666666,20.922713395409936,186.10398655763152,188.9079567051167,194.9772206653882,227.2012528262017,-1375974252.213316,223.3148593767117,198.0,172.6851406232883,49141937.579047
193.0,5.262690188904886,0.7461513783566747,193.0,187.6,187.9,197.4,227.1,33.333333333333336,-4285384078.5202327,-1248487775.9817731,187.6,187.9,197.4,227.1,25.749428941822476,188.40265770508768,189.65196457691366,194.78891393535122,226.07990027452294,-1321624594.1858401,222.5847907319091,197.4,172.21520926809092,66081229.709292
194.0,5.267858159063328,0.7461513783566747,194.0,188.8,187.9,196.8,225.31666666666666,47.72727272727273,-4284651827.481924,-1107163325.58819,188.8,187.9,196.8,225.31666666666666,30.712821634035002,190.26843847005847,190.44251647202026,194.71377927484158,225.02810026552217,-282648900.787166,221.6921885866049,196.8,171.9078114133951,141324450.393583
199.0,5.293304824724492,0.765382083984424,194.0,191.0,188.4,195.85,223.6,53.06122448979592,-4282682548.736921,-1030755310.2820591,191.0,188.4,195.85,223.6,52.96086483172415,193.178958980039,191.99842256801657,195.12199077247573,224.17471992894767,229224045.91839302,218.7021564109626,195.85,172.9978435890374,76408015.306131
196.0,5.278114659230517,0.7538436606077744,194.0,193.8,189.0,194.75,221.76666666666668,50.98039215686274,-4283424607.4137416,-1079978535.84449,193.8,189.0,194.75,221.76666666666668,54.3566284595165,194.11930598669267,192.72598210110448,195.2056106989066,223.25095861980182,49223225.562431,215.09310952786407,194.75,174.40689047213593,49223225.562431
195.0,5.272999558563747,0.7499975194822246,194.0,195.4,190.1,193.65,219.91666666666666,50.0,-4283502453.8974285,-1095236446.647114,195.4,190.1,193.65,219.91666666666666,46.16055179195172,194.41287065779514,193.13943990090365,195.1860287275822,222.32469768144767,0.0,211.10098398672048,193.65,176.19901601327953,15257910.802624
196.0,5.278114659230517,0.7499975194822246,196.0,196.0,191.8,192.7,218.1,51.92307692307693,-4283330225.9862943,-1061652003.975896,196.0,191.8,192.7,218.1,47.11962010107001,194.94191377186343,193.65954173710298,195.26354980114579,221.46159283943297,67168885.342436,207.05049971620394,192.7,178.34950028379603,33584442.671218
196.0,5.278114659230517,0.7499975194822246,196.0,196.4,192.6,191.85,216.33333333333334,51.92307692307693,-4283330225.9862943,-1061652003.975896,196.4,192.6,191.85,216.33333333333334,50.61306189823942,195.29460918124232,194.08507960308424,195.33368791532237,220.6267865168286,35960105.256288,202.7326273917134,191.85,180.96737260828658,17980052.628144
195.0,5.272999558563747,0.7499975194822246,195.0,195.6,193.3,191.8,214.58333333333334,55.102040816326536,-4283616527.8930373,-1117767177.697502,195.6,193.3,191.8,214.58333333333334,50.9953214445786,195.19640612082824,194.2514287661598,195.30190811386308,219.78656400808012,280575868.60803,202.61130013115067,191.8,180.98869986884935,56115173.721606
196.0,5.278114659230517,0.7538436606077744,195.0,195.6,194.7,191.8,212.85,63.63636363636363,-4283503052.193715,-1095639416.32971,195.6,194.7,191.8,212.85,57.104239643965485,195.46427074721885,194.56935080867618,195.3683930553999,219.0066766635529,265533136.413504,202.61130013115067,191.8,180.98869986884935,22127761.367792
208.0,5.337538079701318,0.7538436606077744,208.0,198.2,196.8,192.45,211.31666666666666,78.43137254901961,-4272426190.9683166,-914717349.648204,198.2,196.8,192.45,211.31666666666666,60.27919359304247,199.64284716481257,197.0112870252805,196.57140324059992,218.64580201884624,5246739933.763674,205.4191942694797,192.45,179.48080573052027,180922066.681506
210.0,5.3471075307174685,0.7610921573443876,208.0,201.0,198.5,193.2,209.8,75.0,-4271280322.5169115,-795547030.7020639,201.0,198.5,193.2,209.8,64.34099181620111,203.0952314432084,199.3728712025022,197.85031721768564,218.36233310019554,2621747016.81508,208.3428287699955,193.2,178.05717123000449,119170318.94614
209.0,5.342334251964811,0.757467908976081,208.0,203.6,200.0,193.95,208.53333333333333,73.33333333333333,-4271530122.3129644,-848004987.873171,203.6,200.0,193.95,208.53333333333333,62.48338868276026,205.0634876288056,201.1232582565927,198.91219176838223,218.05537135920554,1101617100.593247,210.66400295370184,193.95,177.23599704629814,52457957.171107
202.0,5.308267697401205,0.7320981703979347,208.0,205.0,200.3,194.35,207.4,71.73913043478262,-4273209718.8841662,-898152942.641909,205.0,200.3,194.35,207.4,62.40356381376204,204.0423250858704,201.2826658463031,199.20626874282203,217.52896574087092,1002959095.37476,211.4475529181514,194.35,177.2524470818486,50147954.768738
206.0,5.327876168789581,0.7320981703979347,206.0,207.0,201.3,195.15,206.23333333333332,71.1111111111111,-4272212314.018788,-847783996.94031,207.0,201.3,195.15,206.23333333333332,63.18125929315925,204.6948833905803,202.14036296515707,199.85329076731517,217.15096686412105,957009968.330381,212.87628141012934,195.15,177.42371858987067,50368945.701599
203.0,5.313205979041788,0.721436546557188,206.0,206.0,202.1,196.1,204.75,61.904761904761905,-4272607142.6881914,-874895565.5727,206.0,202.1,196.1,204.75,57.569142456197795,204.12992226038688,202.29666060785576,200.1529773609042,216.68700073742855,271115686.3239,213.34010013402187,196.1,178.85989986597812,27111568.63239
210.0,5.3471075307174685,0.721436546557188,210.0,206.0,203.5,197.65,203.66666666666666,66.66666666666666,-4264245936.431104,-632420584.117176,206.0,203.5,197.65,203.66666666666666,55.78579020863527,206.08661484025794,203.6972677700638,201.0907890408181,216.4677548116112,3879599703.288384,213.96628182617314,197.65,181.33371817382687,242474981.455524
216.0,5.375278407684165,0.7420490193159648,210.0,207.4,205.5,199.05,202.73333333333332,67.3469387755102,-4259399242.6736007,-462786302.60455006,207.4,205.5,199.05,202.73333333333332,61.186077719099444,209.39107656017197,205.93412817550674,202.5107138940735,216.45241858827967,2883782785.714642,216.63558021728267,199.05,181.46441978271736,169634281.512626
204.0,5.318119993844216,0.7008240737984112,210.0,207.8,206.4,199.85,201.83333333333334,56.89655172413792,-4267010877.5831056,-599795730.975635,207.8,206.4,199.85,201.83333333333334,55.15023142255904,207.59405104011466,205.5824685072328,202.65255066606647,216.0441425689918,1096075426.96868,216.76184573946108,199.85,182.9381542605389,137009428.371085
205.0,5.323009979138408,0.704259485924874,210.0,207.6,207.3,201.0,201.5,58.62068965517242,-4266875529.666011,-572184755.888358,207.6,207.3,201.0,201.5,50.70280909332694,206.72936736007648,205.47656514228137,202.87611726929825,215.68203953394286,276109750.87277,215.79687022382086,201.0,186.20312977617914,27610975.087277
207.0,5.33271879326537,0.704259485924874,207.0,208.4,207.2,202.0,201.31666666666666,59.32203389830508,-4266518533.006203,-535592598.25806797,208.4,207.2,202.0,201.31666666666666,51.27181998481275,206.81957824005102,205.7535532982302,203.26886800555556,215.39738250004308,402513733.93319,215.45557994210935,202.0,188.54442005789065,36592157.63029
